auditId,sourceLine,company,country,investmentFirm,sector,status,ownerCount,milestoneCount,sourceCount,proposedTargetCount,priority,score,flags,malformedDates,exactDuplicates,nearDuplicates,lowValueMilestones,recategoryCandidates,missingEntryOwners,missingExitOwners,sourceCoverage,sourceUrls,reviewerDecision,reviewerNotes
valley-fiber-ltd__canada,14585,Valley Fiber Ltd.,Canada,CVC DIF,Digital,Active,2,4,4,current 2-5 target,none,4,,,,,,,,,,https://valleyfiber.ca/company/ | https://www.private-equitynews.com/news/dif-capital-partners-invests-in-canadian-fiber-optic-networks-build-out/ | https://cib-bic.ca/en/projects/broadband/manitoba-fibre/ | https://valleyfiber.ca/valley-fiber-ltd-completes-asset-purchase-of-simply-connected/,,
valorc3__united-states,14616,ValorC3,United States,CVC DIF,Digital,Active,1,4,4,current 2-5 target,none,0,,,,,,,,,,https://www.valorc3.com/ | https://www.valorc3.com/about-us/ | https://www.valorc3.com/press-releases/2025/01/17/tonaquint-data-centers-launches-new-brand-valorc3/ | https://www.cvcdif.com/news-insights/dif-capital-partners-acquires-us-based-data-centre-provider-tonaquint,,
aptum-technologies__united-states-canada,14646,Aptum Technologies,United States / Canada,DigitalBridge,Digital,Active,1,4,5,current 2-5 target,none,0,,,,,,,,,,https://aptum.com/our-story/ | https://aptum.com/ | https://www.globenewswire.com/news-release/2019/05/01/1813583/0/en/Cogeco-Communications-Inc-Announces-the-Completion-of-the-Sale-of-Cogeco-Peer-1-to-Digital-Colony.html | https://digitalbridge.com/portfolio/aptum-technologies/ | https://aptum.com/news/aptum-strengthens-its-hybrid-multi-cloud-msp-position-with-the-acquisition-of-cloudops/,,
beanfield-metroconnect__canada,14677,Beanfield Metroconnect,Canada,DigitalBridge,Digital,Active,1,4,4,current 2-5 target,none,0,,,,,,,,,,https://www.digitalbridge.com/portfolio/beanfield-metroconnect | https://blog.beanfield.com/digital-colony-acquires-beanfield-technologies-inc/ | https://www.beanfield.com/business/ | https://www.digitalbridge.com/news/2023-07-18-omers-infrastructure-announces-strategic-investment-in-beanfield-metroconnect,,
boingo-wireless__united-states,14707,Boingo Wireless,United States,DigitalBridge,Digital,Active,1,4,3,current 2-5 target,none,0,,,,,,,,,,https://www.boingo.com/ | https://www.digitalbridge.com/portfolio/boingo-wireless | https://www.boingo.com/press-releases/digital-colony-completes-acquisition-of-boingo-wireless/,,
conglobal__united-states,14736,ConGlobal,United States,DigitalBridge,Transportation,Active,2,3,5,current 2-5 target,none,4,,,,,,,,,,https://conglobal.com/company/ | https://www.infrabridge.com/our-portfolio | https://www.marketscreener.com/quote/stock/THE-CARLYLE-GROUP-INC-10531255/news/Carlyle-LP-AMP-Capital-makes-landmark-deal-in-the-US-with-ITS-ConGlobal-acquisition-25251604/ | https://www.infrabridge.com/our-portfolio | https://conglobal.com/2023/04/27/infrabridge-invests-in-remote-operation-technology-for-logistics-vehicles-via-conglobal/,,
expedient__united-states,14766,Expedient,United States,DigitalBridge,Digital,Active,2,3,5,current 2-5 target,none,4,,,,,,,,,,https://expedient.com/ | https://expedient.com/about/media/expedient-secures-new-investment-sponsor-amp-capital-to-fund-continued-growth-and-expansion-of-its-data-center-and-enterprise-cloud-platforms/ | https://expedient.com/about/media/expedient-announces-the-completion-of-previously-announced-acquisition-by-amp-capital/ | https://www.infrabridge.com/our-portfolio | https://expedient.com/about/board-and-investors/,,
extenet-systems__united-states,14797,ExteNet Systems,United States,Manulife,Digital,Active,4,6,6,current 2-5 target,none,8,,,,,,,,,,https://www.businesswire.com/news/home/20201015005270/en/ExteNet-Systems-Announces-Strategic-Investment-from-John-Hancock-Life-Insurance-Company-U.S.A. | https://www.digitalbridge.com/portfolio/extenet-systems | https://www.prnewswire.com/news-releases/chicago-region-extenet-systems-completes-recapitalization-300180129.html | https://extenet.com/about-us/ | https://www.prnewswire.com/news-releases/chicago-region-extenet-systems-completes-recapitalization-300180129.html | https://www.northleafcapital.com/infrastructure-investments?page=2,,
fibernow__united-states,14834,Fibernow,United States,DigitalBridge,Digital,Active,1,3,4,current 2-5 target,medium,25,excessive_other_milestones,,,,,,,,,https://www.fibernow.com/ | https://www.digitalbridge.com/portfolio/fibernow | https://www.paulweiss.com/insights/client-news/digitalbridge-backed-opticaltel-becomes-fibernow | https://fibernow.com/aboutus/,,
mexico-telecom-partners__mexico,14862,Mexico Telecom Partners,Mexico,DigitalBridge,Digital,Active,2,4,5,current 2-5 target,none,4,,,,,,,,,,https://www.mtpsites.com/ourcompany.html | https://www.digitalbridge.com/portfolio/mexico-telecom-partners | https://www.marketscreener.com/quote/stock/MACQUARIE-GROUP-LIMITED-6491460/news/Macquarie-Mexican-Infrastructure-Fund-Partners-with-Digital-Bridge-to-Form-Second-Largest-Independ-18475031/ | https://www.macquarie.com/us/en/about/company/macquarie-asset-management/our-portfolio/mexico-telecom-partners.html | https://www.datacenterdynamics.com/en/news/mtp-inaugurates-data-center-in-mexico-city/,,
orange-barrel-media__united-states,14894,Orange Barrel Media,United States,DigitalBridge,Digital,Active,1,3,4,current 2-5 target,none,0,,,,,,,,,,https://obm.com/ | https://www.digitalbridge.com/portfolio/orange-barrel-media | https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-announces-total-commitments-117-billion-fund-and | https://obm.com/wp-content/uploads/2024/01/OBM_MarketOverview_WEB.pdf,,
switch-inc__united-states,14923,"Switch, Inc.",United States,DigitalBridge,Digital,Active,2,2,4,current 2-5 target,none,4,,,,,,,,,,https://www.switch.com/ | https://www.ifminvestors.com/capabilities/infrastructure/our-portfolio/switch-inc/ | https://www.digitalbridge.com/news/2022-12-06-digitalbridge-and-ifm-investors-complete-11-billion-take-private-of-switch | https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-and-ifm-investors-complete-11-billion-take-private/,,
vantage-data-centers__united-states-canada,14952,Vantage Data Centers,United States / Canada,DigitalBridge,Digital,Active,6,6,7,current 2-5 target,none,12,,,,,,,,,,https://vantage-dc.com/ | https://vantage-dc.com/news/vantageacquired/ | https://www.silverlake.com/consortium-of-digital-bridge-psp-investments-and-tiaa-investments-acquires-vantage-data-centers/ | https://www.cbrecaledon.com/wp-content/uploads/2020/07/Vantage-Data-Centers-Investment-Press-Release.pdf | https://www.gcmgrosvenor.com/wp-content/uploads/GCM-Grosvenor-LIF-2020-Impact-Report.pdf | https://www.digitalbridge.com/news/2024-06-13-vantage-data-centers-completes-92-billion-equity-investment-led-by-digitalbridge-and-silver-lake | https://www.digitalbridge.com/portfolio/vantage-data-centers-north-america,,
wideopenwest-inc__united-states,14992,"WideOpenWest, Inc.",United States,DigitalBridge,Digital,Active,1,3,3,current 2-5 target,none,0,,,,,,,,,,https://www.wowway.com/ | https://www.digitalbridge.com/news/2025-08-11-wideopenwest-wow-inc-to-be-taken-private-by-digitalbridge-group-inc-and-crestview-partners-in-15-billion-transaction | https://www.digitalbridge.com/news/2025-12-31-digitalbridge-and-crestview-partners-complete-take-private-acquisition-of-wideopenwest-wow,,
zayo-group-holdings-inc__united-states-canada,15019,"Zayo Group Holdings, Inc.",United States / Canada,DigitalBridge,Digital,Active,2,5,7,current 2-5 target,none,4,,,,,,,,,,https://www.zayo.com/ | https://www.digitalbridge.com/portfolio/zayo-group-holdings | https://www.zayo.com/newsroom/zayo-announces-definitive-agreement-to-be-acquired-by-digital-colony-and-eqt/ | https://www.sec.gov/Archives/edgar/data/1502756/000155837020002206/ex-99d1.htm | https://www.zayo.com/newsroom/zayo-completes-transition-to-a-private-company/ | https://eqtgroup.com/news/eqt-and-digital-colony-complete-acquisition-of-zayo | https://eqtgroup.com/en/about/current-portfolio/zayo,,
anza-renewables-llc__north-america,15054,"Anza Renewables, LLC",North America,ECP,Power & ET,Active,1,4,4,current 2-5 target,none,0,,,,,,,,,,https://www.anzarenewables.com/ | https://www.anzarenewables.com/about-us/ | https://www.anzarenewables.com/press-release/anza-completes-separation-from-borrego-and-receives-new-investment-from-energy-capital-partners-led-consortium-to-transform-solar-and-storage-procurement/ | https://www.anzarenewables.com/press-release/anza-supports-over-2-gw-of-solar-safe-harbor-procurements-in-2025-helping-developers-preserve-itc-benefits-and-project-economics/,,
atlantica-sustainable-infrastructure-plc__north-america,15084,Atlantica Sustainable Infrastructure plc,North America,ECP,Power & ET,Active,3,6,6,current 2-5 target,none,6,,,,,,,,,,https://www.atlantica.com/ | https://www.atlantica.com/wp-content/uploads/documents/Factsheet-Atlantica-December-2024-VF.pdf | https://www.ecpgp.com/about/news-and-insights/press-releases/2024/atlantica-enters-into-agreement-to-be-acquired-by-energy-capital-partners-and-co-investors | https://www.temasek.com.sg/en/sustainability/sustainability-in-our-investments/investing-with-tomorrow-in-mind | https://atlantica.com/news/closing-of-atlanticas-acquisition-by-energy-capital-partners-and-co-investors-expected-december-12/ | https://www.globenewswire.com/news-release/2024/12/10/2994567/33705/en/Acquisition-by-Energy-Capital-Partners-and-Co-Investors-Approved-by-the-High-Court-of-Justice-of-England-and-Wales.html,,
avolta-renewable-holdings-llc__united-states,15120,"Avolta Renewable Holdings, LLC",United States,ECP,Power & ET,Active,1,2,4,current 2-5 target,none,0,,,,,,,,,,https://www.ecpgp.com/equity/portfolio/avolta-renewable-holdings | https://avoltadevelopment.com/ | https://avoltadevelopment.com/about-us/ | https://avoltadevelopment.com/news/,,
braya-renewable-fuels__canada,15148,Braya Renewable Fuels,Canada,ECP,Power & ET,Active,1,3,4,current 2-5 target,none,0,,,,,,,,,,https://brayafuels.com/ | https://www.ecpgp.com/about/news-and-insights/press-releases/2023/braya-renewable-fuels-receives-a-300-million-investment-from-energy-capital-partners | https://brayafuels.com/wp-content/uploads/2024/02/Braya-Renewable-Fuels-Commercial-Operations-Release-FINAL-2-22-2024.pdf | https://www.gov.nl.ca/releases/2025/exec/0911n07/,,
convergent-energy-and-power__united-states,15176,Convergent Energy and Power,United States,ECP,Power & ET,Active,2,3,6,current 2-5 target,none,4,,,,,,,,,,https://convergentep.com/ | https://convergentep.com/our-story/ | https://www.ecpgp.com/about/news-and-insights/press-releases/2019/energy-capital-partners-acquires-convergent-energy-power | https://convergentep.com/hubfs/Convergent%202024%20Sustainability%20and%20Impact%20Report.pdf?hsLang=en | https://www.ecpgp.com/equity/portfolio/convergent | https://www.energy.gov/edf/articles/doe-announces-5845-million-loan-guarantee-subsidiaries-convergent-energy-and-power-inc,,
cornerstone-generation__united-states,15208,Cornerstone Generation,United States,ECP,Power & ET,Active,2,5,5,current 2-5 target,none,4,,,,,,,,,,https://www.ecpgp.com/equity/portfolio/cornerstone-generation | https://www.ecpgp.com/about/news-and-insights/press-releases/2026/energy-capital-partners-ecp-agrees-to-sell-cornerstone-generation-to-talen-energy | https://www.monitoringanalytics.com/filings/2026/IMM_Motion_for_Extension_Docket_No_EC26-59_20260217.pdf | https://ir.talenenergy.com/news-events/press-releases/detail/181/talen-energy-to-acquire-two-gas-fired-combined-cycle-plants-and-one-peaking-facility-for-3-5-billion | https://ir.talenenergy.com/news-releases/news-release-details/talen-energy-continues-portfolio-expansion-acquisition,,
gopher-resource-llc__united-states,15240,"Gopher Resource, LLC",United States,ECP,Power & ET,Active,1,4,5,current 2-5 target,none,0,,,,,,,,,,https://www.gopherresource.com/ | https://www.ecpgp.com/equity/portfolio/gopher | https://nep.com/news/norwest-equity-partners-and-gopher-resource-complete-sale-to-energy-capital-partners/ | https://www.gopherresource.com/newsroom/global-recycling-day-2026.html | https://www.waste360.com/mergers-acquisitions/energy-capital-partners-to-acquire-gopher-resource,,
green-infrastructure-partners-inc__canada,15271,Green Infrastructure Partners Inc.,Canada,ECP,Transportation,Active,1,4,5,current 2-5 target,none,0,,,,,,,,,,https://gipi.com/ | https://gipi.com/about/ | https://www.prnewswire.com/news-releases/gfl-environmental-inc-announces-agreement-to-recapitalize-green-infrastructure-partners-at-an-enterprise-value-of-4-25-billion-with-investment-from-energy-capital-partners-302524359.html | https://www.prnewswire.com/news-releases/bgl-advises-green-infrastructure-partners-on-4-25-billion-recapitalization-302547018.html | https://www.ecpgp.com/about/news-and-insights/press-releases/2025/gfl-environmental-inc--announces-agreement-to-recapitalize-green-infrastructure-partners-at-an-enterprise-value-of-4-25-billion-with-investment-from-energy-capital-partners,,
harvestone-low-carbon-partners__united-states,15302,Harvestone Low Carbon Partners,United States,ECP,Power & ET,Active,1,3,4,current 2-5 target,none,0,,,,,,,,,,https://www.ecpgp.com/equity/portfolio/harvestone-low-carbon-partners | https://harvestonelcp.com/ | https://harvestonelcp.com/fccp-about-19627 | https://harvestonelcp.com/storyArchives-375,,
metrus-energy__north-america,15331,Metrus Energy,North America,ECP,Power & ET,Active,1,3,4,current 2-5 target,none,0,,,,,,,,,,https://www.metrusenergy.com/ | https://www.metrusenergy.com/resources/blog/metrus-acquisition-by-ecp | https://www.ecpgp.com/equity/portfolio/metrus-energy | https://www.metrusenergy.com/impact-reports/2024-impact-report,,
new-leaf-energy__united-states,15360,New Leaf Energy,United States,ECP,Power & ET,Active,1,4,4,current 2-5 target,none,0,,,,,,,,,,https://newleafenergy.com/ | https://www.ecpgp.com/equity/portfolio/new-leaf-energy | https://www.ecpgp.com/about/news-and-insights/press-releases/2022/borrego-completes-spin-off-and-sale-of-solar-and-energy-storage-development-business-to-ecp | https://newleafenergy.com/about/,,
next-wave-energy-partners-lp__united-states,15390,"Next Wave Energy Partners, LP",United States,ECP,Midstream,Active,1,4,4,current 2-5 target,none,0,,,,,,,,,,https://www.nextwaveenergy.com/ | https://www.nextwaveenergy.com/about-us | https://www.nextwaveenergy.com/news/next-wave-energy-partners-announces-investment-500-million-energy-capital-partners | https://www.ecpgp.com/equity/portfolio/next-wave-energy,,
pivot-energy__united-states,15420,Pivot Energy,United States,ECP,Power & ET,Active,1,5,4,current 2-5 target,medium,25,excessive_other_milestones,,,,,,,,,https://www.pivotenergy.net/ | https://www.pivotenergy.net/about-us | https://www.ecpgp.com/about/news-and-insights/press-releases/2021/ecp-announces-acquisition-of-pivot-energy | https://www.pivotenergy.net/energy-capital-partners,,
proenergy__united-states,15451,PROENERGY,United States,ECP,Utilities,Active,1,3,4,current 2-5 target,none,0,,,,,,,,,,https://www.proenergyservices.com/ | https://www.proenergyservices.com/meet-the-pros/about-us/ | https://www.ecpgp.com/about/news-and-insights/press-releases/2024/energy-capital-partners--ecp--acquires-majority-interest-in-proe | https://www.ecpgp.com/equity/portfolio/proenergy,,
restaurant-technologies-inc__united-states,15480,"Restaurant Technologies, Inc.",United States,ECP,Social Infra,Active,1,3,4,current 2-5 target,none,0,,,,,,,,,,https://www.rti-inc.com/ | https://www.rti-inc.com/news-and-media/ | https://www.ecpgp.com/about/news-and-insights/press-releases/2022/ecp-to-acquire-restaurant-technologies-from-goldman-sachs-asset-management-as-sustainability-initiatives-move-to-the-forefront-of-restaurant-management | https://www.ecpgp.com/equity/portfolio/restaurant-technologies-inc,,
shenandoah-telecommunications-company__united-states,15509,Shenandoah Telecommunications Company,United States,ECP,Digital,Active,1,5,5,current 2-5 target,none,0,,,,,,,,,,https://www.shentel.com/en/history | https://www.ecpgp.com/about/news-and-insights/press-releases/2023/ecp-announces-preferred-equity-investment-in-shenandoah-telecommunications | https://www.shentel.com/en/news/2024/april/horizon-acquisition-completion | https://www.ecpgp.com/content/dam/bridgepoint/ecp/documents/about/responsibility/ecp-2023-esg-report-web.pdf.downloadasset.pdf | https://www.shentel.com/news/2024/shentel-closes-sale-of-tower-portfolio-and-leases-back-wireless-locations,,
triple-oak-power__united-states,15541,Triple Oak Power,United States,ECP,Power & ET,Active,1,5,4,current 2-5 target,none,0,,,,,,,,,,https://tripleoakpower.com/ | https://tripleoakpower.com/triple-oak-power-continues-growth-trajectory-with-new-ownership/ | https://www.ecpgp.com/news/ecp-announces-acquisition-of-triple-oak-power | https://newsroom.firstcitizens.com/2025-09-03-First-Citizens-Bank-Provides-60-Million-to-Triple-Oak-Power,,
usd-group-llc__north-america,15572,USD Group LLC,North America,ECP,Midstream,Active,2,3,5,current 2-5 target,none,4,,,,,,,,,,https://usdg.com/ | https://usdg.com/about-us/ | https://usdg.com/2014/usd-group-llc-enters-into-partnership-with-energy-capital-partners/ | https://www.ecpgp.com/equity/portfolio/us-development-group | https://news.usdg.com/press-releases/default.aspx,,
captis-energy__united-states,15602,Captis Energy,United States,EIC,Power & ET,Active,1,3,4,current 2-5 target,none,0,,,,,,,,,,https://www.captis-energy.com/about | https://www.fierainfrastructure.com/en/assets/captis-energy/ | https://www.fierainfrastructure.com/wp-content/uploads/2021/12/cube-press-release-dec-2021-3.pdf | https://www.captis-energy.com/,,
